model,prompt_idx,prompt,valence,field,field_name,similarity
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Archaeology,Archaeology,0.6013562679290771
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Literature,Literature,0.6313153505325317
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Electrical_Engineering,Electrical engineering,0.6381689310073853
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Computer_Science,Computer science,0.6742614507675171
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Statistics,Statistics,0.5454831719398499
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Mathematics,Mathematics,0.49326571822166443
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Physics,Physics,0.5573699474334717
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Chemistry,Chemistry,0.483940988779068
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Biology,Biology,0.5257185101509094
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Earth_Science,Earth science,0.6631984710693359
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Mechanical_Engineering,Mechanical engineering,0.6480934619903564
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Civil_Engineering,Civil engineering,0.6440485119819641
Qwen/Qwen3-Next-80B-A3B-Instruct,16,The least valuable intellectual field,negative,Economics,Economics,0.5587248206138611
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,AI,Artificial intelligence,0.6626243591308594
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Archaeology,Archaeology,0.5363807678222656
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Literature,Literature,0.5702009797096252
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Electrical_Engineering,Electrical engineering,0.6281591653823853
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Computer_Science,Computer science,0.6509817838668823
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Statistics,Statistics,0.5233091115951538
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Mathematics,Mathematics,0.4839963912963867
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Physics,Physics,0.5398162603378296
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Chemistry,Chemistry,0.45997899770736694
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Biology,Biology,0.509891927242279
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Earth_Science,Earth science,0.6396105885505676
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Mechanical_Engineering,Mechanical engineering,0.6351820230484009
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Civil_Engineering,Civil engineering,0.6360002756118774
Qwen/Qwen3-Next-80B-A3B-Instruct,17,The most regrettable subject area to pursue,negative,Economics,Economics,0.5299025177955627
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,AI,Artificial intelligence,0.694474458694458
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Archaeology,Archaeology,0.6256360411643982
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Literature,Literature,0.6439439058303833
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Electrical_Engineering,Electrical engineering,0.6187403798103333
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Computer_Science,Computer science,0.6617534756660461
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Statistics,Statistics,0.5542662143707275
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Mathematics,Mathematics,0.49178484082221985
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Physics,Physics,0.5436156988143921
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Chemistry,Chemistry,0.4796520173549652
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Biology,Biology,0.5262273550033569
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Earth_Science,Earth science,0.6515985131263733
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Mechanical_Engineering,Mechanical engineering,0.6252737045288086
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Civil_Engineering,Civil engineering,0.6248404383659363
Qwen/Qwen3-Next-80B-A3B-Instruct,18,The lowest-quality field of scholarship,negative,Economics,Economics,0.5624386072158813
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,AI,Artificial intelligence,0.6697607040405273
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Archaeology,Archaeology,0.5675570964813232
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Literature,Literature,0.5906262993812561
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Electrical_Engineering,Electrical engineering,0.5897212028503418
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Computer_Science,Computer science,0.6314759254455566
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Statistics,Statistics,0.5313962697982788
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Mathematics,Mathematics,0.47468018531799316
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Physics,Physics,0.5365595817565918
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Chemistry,Chemistry,0.4757874608039856
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Biology,Biology,0.5105641484260559
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Earth_Science,Earth science,0.613943874835968
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Mechanical_Engineering,Mechanical engineering,0.5994102954864502
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Civil_Engineering,Civil engineering,0.5911789536476135
Qwen/Qwen3-Next-80B-A3B-Instruct,19,The most pathetic academic field,negative,Economics,Economics,0.5462628602981567
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,AI,Artificial intelligence,0.7013202905654907
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Archaeology,Archaeology,0.60504150390625
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Literature,Literature,0.6171871423721313
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Electrical_Engineering,Electrical engineering,0.6313802599906921
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Computer_Science,Computer science,0.6803736686706543
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Statistics,Statistics,0.5565385222434998
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Mathematics,Mathematics,0.5066875219345093
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Physics,Physics,0.5516670346260071
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Chemistry,Chemistry,0.4894199073314667
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Biology,Biology,0.5284379124641418
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Earth_Science,Earth science,0.643135130405426
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Mechanical_Engineering,Mechanical engineering,0.63875412940979
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Civil_Engineering,Civil engineering,0.6279846429824829
Qwen/Qwen3-Next-80B-A3B-Instruct,20,An academic discipline,neutral,Economics,Economics,0.573220431804657
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,AI,Artificial intelligence,0.7310072779655457
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Archaeology,Archaeology,0.6219965219497681
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Literature,Literature,0.6583020687103271
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Electrical_Engineering,Electrical engineering,0.6644028425216675
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Computer_Science,Computer science,0.706613302230835
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Statistics,Statistics,0.577512264251709
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Mathematics,Mathematics,0.5102656483650208
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Physics,Physics,0.5715451836585999
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Chemistry,Chemistry,0.4993317723274231
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Biology,Biology,0.5532674193382263
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Earth_Science,Earth science,0.6822271347045898
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Mechanical_Engineering,Mechanical engineering,0.6743215322494507
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Civil_Engineering,Civil engineering,0.662243127822876
Qwen/Qwen3-Next-80B-A3B-Instruct,21,A field of study,neutral,Economics,Economics,0.5767637491226196
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,AI,Artificial intelligence,0.5727845430374146
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Archaeology,Archaeology,0.48893436789512634
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Literature,Literature,0.4981938302516937
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Electrical_Engineering,Electrical engineering,0.5306901335716248
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Computer_Science,Computer science,0.5625611543655396
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Statistics,Statistics,0.4237477779388428
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Mathematics,Mathematics,0.3851891756057739
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Physics,Physics,0.4285252094268799
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Chemistry,Chemistry,0.3675221800804138
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Biology,Biology,0.4003064036369324
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Earth_Science,Earth science,0.5383751392364502
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Mechanical_Engineering,Mechanical engineering,0.5539171695709229
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Civil_Engineering,Civil engineering,0.5581549406051636
Qwen/Qwen3-Next-80B-A3B-Instruct,22,A university department,neutral,Economics,Economics,0.43454933166503906
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,AI,Artificial intelligence,0.6933016777038574
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Archaeology,Archaeology,0.5845848321914673
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Literature,Literature,0.6285357475280762
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Electrical_Engineering,Electrical engineering,0.6287612915039062
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Computer_Science,Computer science,0.6808681488037109
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Statistics,Statistics,0.5697282552719116
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Mathematics,Mathematics,0.4974153935909271
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Physics,Physics,0.5569599270820618
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Chemistry,Chemistry,0.4870431423187256
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Biology,Biology,0.5353160500526428
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Earth_Science,Earth science,0.6671648025512695
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Mechanical_Engineering,Mechanical engineering,0.6433686017990112
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Civil_Engineering,Civil engineering,0.6310136318206787
Qwen/Qwen3-Next-80B-A3B-Instruct,23,A branch of knowledge,neutral,Economics,Economics,0.5584053993225098
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,AI,Artificial intelligence,0.6921089887619019
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Archaeology,Archaeology,0.5878280997276306
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Literature,Literature,0.6248103976249695
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Electrical_Engineering,Electrical engineering,0.6328839063644409
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Computer_Science,Computer science,0.6714882254600525
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Statistics,Statistics,0.5274248123168945
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Mathematics,Mathematics,0.47230884432792664
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Physics,Physics,0.5280532836914062
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Chemistry,Chemistry,0.4558247923851013
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Biology,Biology,0.5038591623306274
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Earth_Science,Earth science,0.6572023630142212
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Mechanical_Engineering,Mechanical engineering,0.6398917436599731
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Civil_Engineering,Civil engineering,0.6393335461616516
Qwen/Qwen3-Next-80B-A3B-Instruct,24,A scholarly domain,neutral,Economics,Economics,0.5269328355789185
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,AI,Artificial intelligence,0.6797530651092529
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Archaeology,Archaeology,0.570361852645874
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Literature,Literature,0.5985423922538757
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Electrical_Engineering,Electrical engineering,0.6106553673744202
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Computer_Science,Computer science,0.6358225345611572
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Statistics,Statistics,0.5348556041717529
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Mathematics,Mathematics,0.4581555724143982
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Physics,Physics,0.5295923948287964
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Chemistry,Chemistry,0.44646990299224854
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Biology,Biology,0.5052371025085449
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Earth_Science,Earth science,0.6444699168205261
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Mechanical_Engineering,Mechanical engineering,0.6146833896636963
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Civil_Engineering,Civil engineering,0.6175209879875183
Qwen/Qwen3-Next-80B-A3B-Instruct,25,An area of research,neutral,Economics,Economics,0.5136668086051941
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,AI,Artificial intelligence,0.685005784034729
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Archaeology,Archaeology,0.5957728624343872
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Literature,Literature,0.6021733283996582
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Electrical_Engineering,Electrical engineering,0.6570069789886475
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Computer_Science,Computer science,0.6944252252578735
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Statistics,Statistics,0.543093740940094
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Mathematics,Mathematics,0.4954538643360138
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Physics,Physics,0.5522868037223816
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Chemistry,Chemistry,0.4897800385951996
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Biology,Biology,0.5419726967811584
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Earth_Science,Earth science,0.6755589842796326
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Mechanical_Engineering,Mechanical engineering,0.6717097759246826
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Civil_Engineering,Civil engineering,0.6653882265090942
Qwen/Qwen3-Next-80B-A3B-Instruct,26,A major in college,neutral,Economics,Economics,0.5655728578567505
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,AI,Artificial intelligence,0.6607377529144287
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Archaeology,Archaeology,0.5578278303146362
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Literature,Literature,0.5762739181518555
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Electrical_Engineering,Electrical engineering,0.6058149337768555
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Computer_Science,Computer science,0.63025963306427
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Statistics,Statistics,0.48930060863494873
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Mathematics,Mathematics,0.4368007183074951
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Physics,Physics,0.5039167404174805
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Chemistry,Chemistry,0.43746262788772583
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Biology,Biology,0.48237794637680054
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Earth_Science,Earth science,0.6301819682121277
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Mechanical_Engineering,Mechanical engineering,0.6147588491439819
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Civil_Engineering,Civil engineering,0.6130076050758362
Qwen/Qwen3-Next-80B-A3B-Instruct,27,A scientific field,neutral,Economics,Economics,0.48910170793533325
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,AI,Artificial intelligence,0.6632047295570374
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Archaeology,Archaeology,0.5331881046295166
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Literature,Literature,0.5744457840919495
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Electrical_Engineering,Electrical engineering,0.5948572158813477
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Computer_Science,Computer science,0.6201831102371216
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Statistics,Statistics,0.4955763518810272
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Mathematics,Mathematics,0.43543577194213867
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Physics,Physics,0.5022255182266235
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Chemistry,Chemistry,0.4033080041408539
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Biology,Biology,0.4593300521373749
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Earth_Science,Earth science,0.6161081790924072
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Mechanical_Engineering,Mechanical engineering,0.6045099496841431
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Civil_Engineering,Civil engineering,0.6220525503158569
Qwen/Qwen3-Next-80B-A3B-Instruct,28,A type of education,neutral,Economics,Economics,0.4834158420562744
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,AI,Artificial intelligence,0.70467609167099
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Archaeology,Archaeology,0.6175827383995056
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Literature,Literature,0.652741551399231
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Electrical_Engineering,Electrical engineering,0.631403923034668
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Computer_Science,Computer science,0.6773916482925415
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Statistics,Statistics,0.56053626537323
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Mathematics,Mathematics,0.5069233179092407
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Physics,Physics,0.5684142708778381
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Chemistry,Chemistry,0.48385751247406006
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Biology,Biology,0.5309542417526245
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Earth_Science,Earth science,0.6502393484115601
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Mechanical_Engineering,Mechanical engineering,0.6381815671920776
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Civil_Engineering,Civil engineering,0.6241596341133118
Qwen/Qwen3-Next-80B-A3B-Instruct,29,An intellectual pursuit,neutral,Economics,Economics,0.5627565383911133
