model,prompt_idx,prompt,valence,field,field_name,similarity
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Archaeology,Archaeology,0.4860423803329468
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Literature,Literature,0.5270140767097473
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Electrical_Engineering,Electrical engineering,0.5670763254165649
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Computer_Science,Computer science,0.6206721663475037
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Statistics,Statistics,0.5101103186607361
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Mathematics,Mathematics,0.5027878284454346
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Physics,Physics,0.4478243291378021
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Chemistry,Chemistry,0.4452666640281677
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Biology,Biology,0.3783605992794037
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Earth_Science,Earth science,0.5735478401184082
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Mechanical_Engineering,Mechanical engineering,0.5584667921066284
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Civil_Engineering,Civil engineering,0.5534207224845886
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,15,The most useless course of study,negative,Economics,Economics,0.5525497794151306
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,AI,Artificial intelligence,0.7098972797393799
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Archaeology,Archaeology,0.45998820662498474
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Literature,Literature,0.5012873411178589
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Electrical_Engineering,Electrical engineering,0.5500495433807373
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Computer_Science,Computer science,0.6247111558914185
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Statistics,Statistics,0.47866055369377136
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Mathematics,Mathematics,0.45734134316444397
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Physics,Physics,0.4083267152309418
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Chemistry,Chemistry,0.4068167209625244
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Biology,Biology,0.31286856532096863
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Earth_Science,Earth science,0.560977041721344
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Mechanical_Engineering,Mechanical engineering,0.5368760824203491
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Civil_Engineering,Civil engineering,0.545723557472229
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,16,The least valuable intellectual field,negative,Economics,Economics,0.5175960063934326
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,AI,Artificial intelligence,0.6410467624664307
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Archaeology,Archaeology,0.37958139181137085
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Literature,Literature,0.4179730713367462
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Electrical_Engineering,Electrical engineering,0.5357823371887207
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Computer_Science,Computer science,0.575389564037323
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Statistics,Statistics,0.4288855195045471
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Mathematics,Mathematics,0.4217797517776489
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Physics,Physics,0.3836565613746643
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Chemistry,Chemistry,0.36885014176368713
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Biology,Biology,0.3094028830528259
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Earth_Science,Earth science,0.5143865942955017
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Mechanical_Engineering,Mechanical engineering,0.5289949774742126
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Civil_Engineering,Civil engineering,0.5338945984840393
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,17,The most regrettable subject area to pursue,negative,Economics,Economics,0.47345584630966187
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,AI,Artificial intelligence,0.6992502808570862
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Archaeology,Archaeology,0.41931623220443726
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Literature,Literature,0.47212475538253784
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Electrical_Engineering,Electrical engineering,0.48860520124435425
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Computer_Science,Computer science,0.5895814299583435
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Statistics,Statistics,0.4102991223335266
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Mathematics,Mathematics,0.3804454207420349
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Physics,Physics,0.311207115650177
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Chemistry,Chemistry,0.3264905512332916
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Biology,Biology,0.20764857530593872
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Earth_Science,Earth science,0.5280237197875977
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Mechanical_Engineering,Mechanical engineering,0.4731893539428711
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Civil_Engineering,Civil engineering,0.49663323163986206
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,18,The lowest-quality field of scholarship,negative,Economics,Economics,0.44415104389190674
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,AI,Artificial intelligence,0.7071611881256104
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Archaeology,Archaeology,0.43629229068756104
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Literature,Literature,0.493027925491333
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Electrical_Engineering,Electrical engineering,0.5329987406730652
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Computer_Science,Computer science,0.6044800281524658
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Statistics,Statistics,0.44548964500427246
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Mathematics,Mathematics,0.4292488396167755
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Physics,Physics,0.3811618685722351
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Chemistry,Chemistry,0.38390859961509705
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Biology,Biology,0.30534759163856506
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Earth_Science,Earth science,0.5589532256126404
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Mechanical_Engineering,Mechanical engineering,0.5240691900253296
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Civil_Engineering,Civil engineering,0.5339558720588684
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,19,The most pathetic academic field,negative,Economics,Economics,0.4841131865978241
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,AI,Artificial intelligence,0.7396173477172852
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Archaeology,Archaeology,0.5304340720176697
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Literature,Literature,0.5601794719696045
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Electrical_Engineering,Electrical engineering,0.6493664979934692
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Computer_Science,Computer science,0.7384083867073059
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Statistics,Statistics,0.4899154007434845
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Mathematics,Mathematics,0.4799348711967468
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Physics,Physics,0.37735238671302795
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Chemistry,Chemistry,0.43288475275039673
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Biology,Biology,0.30434393882751465
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Earth_Science,Earth science,0.679885983467102
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Mechanical_Engineering,Mechanical engineering,0.6389831304550171
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Civil_Engineering,Civil engineering,0.6677926182746887
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,20,An academic discipline,neutral,Economics,Economics,0.5288654565811157
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,AI,Artificial intelligence,0.7686781883239746
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Archaeology,Archaeology,0.45776575803756714
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Literature,Literature,0.49500346183776855
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Electrical_Engineering,Electrical engineering,0.6108654737472534
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Computer_Science,Computer science,0.6993329524993896
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Statistics,Statistics,0.4552012085914612
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Mathematics,Mathematics,0.4349414110183716
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Physics,Physics,0.3520813584327698
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Chemistry,Chemistry,0.3789388835430145
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Biology,Biology,0.26266664266586304
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Earth_Science,Earth science,0.6401028037071228
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Mechanical_Engineering,Mechanical engineering,0.5951980352401733
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Civil_Engineering,Civil engineering,0.6179069876670837
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,21,A field of study,neutral,Economics,Economics,0.48443809151649475
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,AI,Artificial intelligence,0.6162523627281189
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Archaeology,Archaeology,0.43167227506637573
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Literature,Literature,0.4038984179496765
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Electrical_Engineering,Electrical engineering,0.5635684132575989
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Computer_Science,Computer science,0.622909665107727
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Statistics,Statistics,0.37884244322776794
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Mathematics,Mathematics,0.3489418923854828
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Physics,Physics,0.2575248181819916
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Chemistry,Chemistry,0.3093300759792328
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Biology,Biology,0.17853672802448273
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Earth_Science,Earth science,0.5604244470596313
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Mechanical_Engineering,Mechanical engineering,0.5552882552146912
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Civil_Engineering,Civil engineering,0.5930366516113281
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,22,A university department,neutral,Economics,Economics,0.40015909075737
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,AI,Artificial intelligence,0.730830729007721
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Archaeology,Archaeology,0.5192528963088989
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Literature,Literature,0.5643107891082764
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Electrical_Engineering,Electrical engineering,0.5851583480834961
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Computer_Science,Computer science,0.6565616726875305
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Statistics,Statistics,0.5256127119064331
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Mathematics,Mathematics,0.5158495306968689
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Physics,Physics,0.4360479414463043
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Chemistry,Chemistry,0.45700493454933167
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Biology,Biology,0.3761867582798004
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Earth_Science,Earth science,0.6227161288261414
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Mechanical_Engineering,Mechanical engineering,0.5753251910209656
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Civil_Engineering,Civil engineering,0.5825797319412231
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,23,A branch of knowledge,neutral,Economics,Economics,0.547603189945221
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,AI,Artificial intelligence,0.6186047196388245
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Archaeology,Archaeology,0.5467917323112488
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Literature,Literature,0.5805447101593018
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Electrical_Engineering,Electrical engineering,0.6491938829421997
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Computer_Science,Computer science,0.7048777937889099
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Statistics,Statistics,0.5055701732635498
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Mathematics,Mathematics,0.48472025990486145
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Physics,Physics,0.39892032742500305
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Chemistry,Chemistry,0.4672267735004425
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Biology,Biology,0.3428506851196289
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Earth_Science,Earth science,0.6816996932029724
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Mechanical_Engineering,Mechanical engineering,0.6466745138168335
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Civil_Engineering,Civil engineering,0.6706229448318481
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,24,A scholarly domain,neutral,Economics,Economics,0.5254769921302795
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,AI,Artificial intelligence,0.7433518767356873
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Archaeology,Archaeology,0.4600313603878021
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Literature,Literature,0.4733861982822418
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Electrical_Engineering,Electrical engineering,0.6346412897109985
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Computer_Science,Computer science,0.6894164681434631
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Statistics,Statistics,0.4571644365787506
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Mathematics,Mathematics,0.43256238102912903
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Physics,Physics,0.39049991965293884
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Chemistry,Chemistry,0.39521563053131104
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Biology,Biology,0.27756011486053467
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Earth_Science,Earth science,0.647336483001709
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Mechanical_Engineering,Mechanical engineering,0.6215487122535706
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Civil_Engineering,Civil engineering,0.6507006883621216
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,25,An area of research,neutral,Economics,Economics,0.49132704734802246
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,AI,Artificial intelligence,0.7661169171333313
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Archaeology,Archaeology,0.4593043327331543
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Literature,Literature,0.4989157021045685
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Electrical_Engineering,Electrical engineering,0.6199702024459839
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Computer_Science,Computer science,0.695768415927887
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Statistics,Statistics,0.46610552072525024
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Mathematics,Mathematics,0.44648465514183044
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Physics,Physics,0.3476734757423401
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Chemistry,Chemistry,0.3964402377605438
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Biology,Biology,0.3002026081085205
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Earth_Science,Earth science,0.6435215473175049
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Mechanical_Engineering,Mechanical engineering,0.6019574999809265
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Civil_Engineering,Civil engineering,0.6334854960441589
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,26,A major in college,neutral,Economics,Economics,0.5039584040641785
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,AI,Artificial intelligence,0.6939085721969604
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Archaeology,Archaeology,0.49234139919281006
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Literature,Literature,0.4985896348953247
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Electrical_Engineering,Electrical engineering,0.620576024055481
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Computer_Science,Computer science,0.6819577217102051
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Statistics,Statistics,0.4380843937397003
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Mathematics,Mathematics,0.41584187746047974
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Physics,Physics,0.36054837703704834
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Chemistry,Chemistry,0.39707812666893005
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Biology,Biology,0.2690788805484772
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Earth_Science,Earth science,0.6584039926528931
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Mechanical_Engineering,Mechanical engineering,0.6131040453910828
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Civil_Engineering,Civil engineering,0.6291937828063965
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,27,A scientific field,neutral,Economics,Economics,0.45751410722732544
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,AI,Artificial intelligence,0.7542048096656799
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Archaeology,Archaeology,0.523936927318573
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Literature,Literature,0.5416897535324097
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Electrical_Engineering,Electrical engineering,0.6898555159568787
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Computer_Science,Computer science,0.7400956749916077
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Statistics,Statistics,0.5078985095024109
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Mathematics,Mathematics,0.48630258440971375
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Physics,Physics,0.39725616574287415
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Chemistry,Chemistry,0.4468405544757843
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Biology,Biology,0.3264578878879547
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Earth_Science,Earth science,0.6944385766983032
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Mechanical_Engineering,Mechanical engineering,0.6833296418190002
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Civil_Engineering,Civil engineering,0.7185922265052795
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,28,A type of education,neutral,Economics,Economics,0.552836000919342
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,AI,Artificial intelligence,0.7438072562217712
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Archaeology,Archaeology,0.5051681995391846
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Literature,Literature,0.5547431707382202
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Electrical_Engineering,Electrical engineering,0.5949684381484985
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Computer_Science,Computer science,0.6611741185188293
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Statistics,Statistics,0.48350441455841064
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Mathematics,Mathematics,0.47889989614486694
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Physics,Physics,0.4200577437877655
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Chemistry,Chemistry,0.4326997995376587
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Biology,Biology,0.3157525062561035
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Earth_Science,Earth science,0.6240700483322144
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Mechanical_Engineering,Mechanical engineering,0.5838368535041809
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Civil_Engineering,Civil engineering,0.5817844271659851
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,29,An intellectual pursuit,neutral,Economics,Economics,0.5121299028396606
