model,prompt_idx,prompt,valence,field,field_name,similarity
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Archaeology,Archaeology,0.846342146396637
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Literature,Literature,0.895691454410553
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Electrical_Engineering,Electrical engineering,0.9266917705535889
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Computer_Science,Computer science,0.9112681746482849
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Statistics,Statistics,0.8286033272743225
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Mathematics,Mathematics,0.8588574528694153
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Physics,Physics,0.8307808041572571
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Chemistry,Chemistry,0.8167911171913147
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Biology,Biology,0.779904305934906
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Earth_Science,Earth science,0.9233623743057251
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Mechanical_Engineering,Mechanical engineering,0.9273133277893066
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Civil_Engineering,Civil engineering,0.9177727699279785
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,15,The most useless course of study,negative,Economics,Economics,0.7989691495895386
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,AI,Artificial intelligence,0.940095067024231
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Archaeology,Archaeology,0.8450468182563782
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Literature,Literature,0.8932176232337952
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Electrical_Engineering,Electrical engineering,0.9293797016143799
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Computer_Science,Computer science,0.9086201786994934
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Statistics,Statistics,0.8270414471626282
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Mathematics,Mathematics,0.8561484217643738
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Physics,Physics,0.8279226422309875
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Chemistry,Chemistry,0.81618732213974
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Biology,Biology,0.7833774089813232
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Earth_Science,Earth science,0.928338348865509
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Mechanical_Engineering,Mechanical engineering,0.9299893975257874
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Civil_Engineering,Civil engineering,0.9195595383644104
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,16,The least valuable intellectual field,negative,Economics,Economics,0.80133455991745
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,AI,Artificial intelligence,0.9347631931304932
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Archaeology,Archaeology,0.8402916789054871
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Literature,Literature,0.8916407227516174
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Electrical_Engineering,Electrical engineering,0.918714702129364
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Computer_Science,Computer science,0.9040059447288513
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Statistics,Statistics,0.8193681240081787
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Mathematics,Mathematics,0.8473855257034302
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Physics,Physics,0.8192622661590576
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Chemistry,Chemistry,0.8050240874290466
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Biology,Biology,0.7710234522819519
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Earth_Science,Earth science,0.9231472015380859
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Mechanical_Engineering,Mechanical engineering,0.9169008731842041
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Civil_Engineering,Civil engineering,0.9111121296882629
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,17,The most regrettable subject area to pursue,negative,Economics,Economics,0.7923094630241394
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,AI,Artificial intelligence,0.9401896595954895
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Archaeology,Archaeology,0.8472382426261902
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Literature,Literature,0.8869045972824097
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Electrical_Engineering,Electrical engineering,0.9302563667297363
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Computer_Science,Computer science,0.906773567199707
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Statistics,Statistics,0.8212869167327881
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Mathematics,Mathematics,0.8490423560142517
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Physics,Physics,0.8225482702255249
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Chemistry,Chemistry,0.8110488653182983
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Biology,Biology,0.7776174545288086
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Earth_Science,Earth science,0.9247937202453613
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Mechanical_Engineering,Mechanical engineering,0.9301194548606873
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Civil_Engineering,Civil engineering,0.9196550846099854
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,18,The lowest-quality field of scholarship,negative,Economics,Economics,0.7932273149490356
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,AI,Artificial intelligence,0.9216243624687195
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Archaeology,Archaeology,0.831761360168457
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Literature,Literature,0.8796439170837402
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Electrical_Engineering,Electrical engineering,0.9055511355400085
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Computer_Science,Computer science,0.8892191648483276
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Statistics,Statistics,0.7980406284332275
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Mathematics,Mathematics,0.8333175182342529
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Physics,Physics,0.806731641292572
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Chemistry,Chemistry,0.7874732613563538
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Biology,Biology,0.7457359433174133
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Earth_Science,Earth science,0.9058279395103455
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Mechanical_Engineering,Mechanical engineering,0.9055982232093811
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Civil_Engineering,Civil engineering,0.9054242372512817
Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,19,The most pathetic academic field,negative,Economics,Economics,0.7693556547164917
